#時刻 刻み幅 roll pitch yaw gx gy gz ax ay az mx my mz R L F B
1634450389 2000 0.004611 1.788625 172.853455 2.560976 -0.975610 -0.914634 -0.017578 -0.221680 0.936035 0.000000 0.000000 0.000000 1.132163 1.144021 1.153942 1.149072
1634452404 2015 -0.020794 1.721921 172.848495 0.060976 1.341463 -2.256098 0.238281 -0.552246 0.743164 0.000000 0.000000 0.000000 1.063605 1.089408 1.251685 1.174499
1634454404 2000 -0.011650 1.758314 172.849701 4.390244 -0.182927 0.853659 -0.120605 0.376953 1.416016 0.000000 0.000000 0.000000 1.171105 1.188006 1.107388 1.112699
1634456404 2000 0.004989 1.791161 172.850662 -1.402439 -0.548781 0.731707 -0.203613 0.430176 1.226562 0.000000 0.000000 0.000000 1.187462 1.181405 1.081115 1.129216
1634458404 2000 -0.024872 1.725020 172.846848 -0.914634 1.585366 -1.707317 0.237305 -0.451660 0.623535 0.000000 0.000000 0.000000 1.077275 1.089154 1.223514 1.189255
1634460404 2000 -0.047937 1.711171 172.848526 -0.548781 -0.914634 1.097561 0.182617 -0.096191 0.941895 0.000000 0.000000 0.000000 1.176125 1.197620 1.116500 1.088953
1634462404 2000 -0.026104 1.755924 172.850677 -1.829268 1.768293 1.280488 -0.212891 0.583984 1.181641 0.000000 0.000000 0.000000 1.204584 1.206966 1.052565 1.115083
1634464404 2000 -0.018743 1.751326 172.848587 0.609756 -0.060976 -0.792683 -0.072754 -0.042969 1.149902 0.000000 0.000000 0.000000 1.110972 1.113993 1.162298 1.191935
1634466404 2000 -0.048794 1.716405 172.847488 0.609756 -0.670732 -0.304878 0.248535 -0.298828 0.890137 0.000000 0.000000 0.000000 1.128472 1.150470 1.185034 1.159762
1634468404 2000 -0.033779 1.763177 172.847839 2.926829 2.378049 0.365854 -0.108887 0.460938 1.142090 0.000000 0.000000 0.000000 1.182034 1.185932 1.094887 1.160884
1634470404 2000 -0.022047 1.792873 172.845047 2.865854 -1.524390 -1.097561 -0.146973 0.259766 1.116699 0.000000 0.000000 0.000000 1.117101 1.106963 1.149122 1.250552
1634472404 2000 -0.063629 1.732004 172.844101 -3.780488 1.829268 -0.304878 0.257812 -0.296875 0.506836 0.000000 0.000000 0.000000 1.126161 1.141805 1.170026 1.185745
1634474404 2000 -0.076223 1.733652 172.843292 3.475610 -1.402439 -0.121951 0.122559 -0.045410 1.361816 0.000000 0.000000 0.000000 1.148327 1.172078 1.141290 1.162042
1634476408 2004 -0.068254 1.736429 172.843338 -1.585366 -1.219512 0.304878 -0.111328 0.083008 1.249512 0.000000 0.000000 0.000000 1.163898 1.172362 1.118255 1.169224
1634478408 2000 -0.071207 1.720603 172.842072 -0.487805 0.914634 -0.426829 0.025391 -0.065430 0.552734 0.000000 0.000000 0.000000 1.131631 1.147312 1.172109 1.172687
1634480408 2000 -0.097067 1.734434 172.841522 -0.426829 -0.487805 0.000000 0.248047 0.158203 1.075195 0.000000 0.000000 0.000000 1.151422 1.182398 1.150876 1.139042
1634482410 2002 -0.100831 1.742184 172.840912 2.865854 -0.243902 -0.060976 0.029297 0.028320 0.896973 0.000000 0.000000 0.000000 1.160345 1.176232 1.144240 1.187459
1634484410 2000 -0.097434 1.719717 172.839752 0.853659 0.365854 -0.365854 -0.016113 -0.164551 0.804688 0.000000 0.000000 0.000000 1.152585 1.162042 1.165085 1.188566
1634486410 2000 -0.097865 1.711521 172.839264 -0.243902 -0.426829 0.000000 0.000000 -0.061035 1.117676 0.000000 0.000000 0.000000 1.157610 1.170431 1.162847 1.177390
1634488410 2000 -0.119299 1.704597 172.838638 -0.182927 -2.560976 0.000000 0.178223 -0.054199 1.191895 0.000000 0.000000 0.000000 1.161123 1.181552 1.152037 1.173565
1634490410 2000 -0.110711 1.709407 172.837753 0.304878 -0.548781 -0.182927 -0.079102 0.048828 0.968262 0.000000 0.000000 0.000000 1.158300 1.164863 1.165351 1.179763
1634492410 2000 -0.119594 1.709455 172.838333 1.097561 -0.548781 0.548781 0.049805 -0.003906 0.686523 0.000000 0.000000 0.000000 1.179793 1.188493 1.145869 1.154124
1634494410 2000 -0.128181 1.719404 172.836151 1.402439 0.548781 -0.853659 0.098633 0.083496 1.089355 0.000000 0.000000 0.000000 1.138328 1.151908 1.171826 1.206216
1634496410 2000 -0.122954 1.728276 172.835526 1.402439 0.060976 -0.060976 -0.043945 0.072266 1.076172 0.000000 0.000000 0.000000 1.159608 1.170873 1.144786 1.193011
1634498410 2000 -0.119493 1.719220 172.835602 0.670732 -3.353659 0.365854 -0.073730 -0.067383 0.854492 0.000000 0.000000 0.000000 1.177409 1.178681 1.132923 1.179265
1634500410 2000 -0.149663 1.718980 172.832794 2.317073 -1.951220 -1.097561 0.220215 -0.028320 0.905273 0.000000 0.000000 0.000000 1.127433 1.144511 1.177017 1.219317
1634502410 2000 -0.150976 1.705940 172.831833 1.951220 -0.670732 -0.243902 0.004883 -0.147949 1.076172 0.000000 0.000000 0.000000 1.147233 1.161296 1.164088 1.195661
1634504410 2000 -0.135400 1.701824 172.831070 -1.036585 1.280488 -0.182927 -0.097656 -0.004395 0.881836 0.000000 0.000000 0.000000 1.167997 1.172239 1.153899 1.174142
1634506414 2004 -0.122944 1.696654 172.828934 -0.121951 1.097561 -0.853659 -0.090820 -0.032227 1.058594 0.000000 0.000000 0.000000 1.152591 1.153818 1.198750 1.207659
1634508414 2000 -0.132941 1.690337 172.828171 -1.341463 1.219512 -0.182927 0.112793 -0.019043 0.982422 0.000000 0.000000 0.000000 1.165703 1.172413 1.181863 1.192839
1634510414 2000 -0.124687 1.687282 172.828232 -0.365854 0.792683 0.243902 -0.056641 -0.007812 1.036133 0.000000 0.000000 0.000000 1.200868 1.192126 1.155578 1.164245
1634512414 2000 -0.130168 1.682431 172.828903 -2.073171 1.036585 0.548781 0.067871 0.006348 0.958984 0.000000 0.000000 0.000000 1.200617 1.193597 1.151740 1.166864
1634514414 2000 -0.123889 1.673482 172.829300 1.829268 -0.060976 0.426829 -0.057129 -0.107422 1.083984 0.000000 0.000000 0.000000 1.194520 1.191157 1.158030 1.169111
1634516414 2000 -0.128883 1.680826 172.830368 1.646342 -0.731707 0.792683 0.042969 0.059570 1.227051 0.000000 0.000000 0.000000 1.208688 1.212355 1.135266 1.156509
1634518414 2000 -0.127478 1.677587 172.830780 0.121951 0.548781 0.426829 0.000977 -0.013184 0.735840 0.000000 0.000000 0.000000 1.193293 1.192385 1.151748 1.175393
1634520414 2000 -0.134284 1.690677 172.829422 2.012195 0.000000 -0.426829 0.063965 0.091797 0.984375 0.000000 0.000000 0.000000 1.160368 1.165553 1.175035 1.211861
1634522414 2000 -0.142518 1.688972 172.827988 0.792683 0.365854 -0.487805 0.085938 -0.016602 1.023438 0.000000 0.000000 0.000000 1.154898 1.161267 1.178671 1.217982
1634524414 2000 -0.146286 1.690523 172.825989 0.426829 -0.731707 -0.731707 0.021973 0.016602 0.869629 0.000000 0.000000 0.000000 1.146773 1.157197 1.180551 1.228297
1634526414 2000 -0.154920 1.669197 172.822754 1.280488 0.243902 -1.402439 0.072266 -0.167480 0.822754 0.000000 0.000000 0.000000 1.122221 1.134189 1.216011 1.240398
1634528414 2000 -0.149542 1.674960 172.820114 0.487805 0.792683 -1.097561 -0.034180 0.066406 1.209961 0.000000 0.000000 0.000000 1.135847 1.146172 1.199546 1.231253
1634530414 2000 -0.151412 1.685856 172.818756 1.707317 0.121951 -0.426829 0.023926 0.080078 1.014648 0.000000 0.000000 0.000000 1.165483 1.173853 1.171654 1.201828
1634532414 2000 -0.145762 1.689011 172.816772 1.585366 -0.426829 -0.731707 -0.054199 0.013184 1.034668 0.000000 0.000000 0.000000 1.159752 1.162511 1.178214 1.212342
1634534414 2000 -0.152298 1.711597 172.817368 0.426829 0.487805 0.548781 0.060547 0.175293 0.838379 0.000000 0.000000 0.000000 1.200019 1.203951 1.128718 1.180130
1634536414 2000 -0.136360 1.732663 172.818604 0.975610 0.975610 0.853659 -0.135742 0.206543 1.111816 0.000000 0.000000 0.000000 1.220866 1.214811 1.095696 1.181445
1634538414 2000 -0.144889 1.727541 172.819107 1.707317 -0.182927 0.487805 0.072266 -0.058594 0.946289 0.000000 0.000000 0.000000 1.204018 1.203611 1.114123 1.191066
1634540414 2000 -0.163423 1.729043 172.818573 0.426829 0.792683 -0.060976 0.155762 0.016113 0.839355 0.000000 0.000000 0.000000 1.177421 1.183866 1.141035 1.210496
1634542414 2000 -0.164168 1.740971 172.818283 2.439024 -0.487805 0.121951 0.002930 0.079590 1.046875 0.000000 0.000000 0.000000 1.184675 1.193685 1.128869 1.205589
1634544418 2004 -0.162935 1.746598 172.816910 0.121951 -0.060976 -0.426829 -0.007324 0.065918 1.075195 0.000000 0.000000 0.000000 1.168102 1.173992 1.175997 1.239267
1634546418 2000 -0.169039 1.745981 172.814240 -0.365854 0.304878 -1.097561 0.065918 0.015137 1.016602 0.000000 0.000000 0.000000 1.140492 1.155261 1.207845 1.253761
1634548418 2000 -0.167850 1.763319 172.811768 1.097561 0.121951 -0.975610 -0.003418 0.176758 1.187012 0.000000 0.000000 0.000000 1.149758 1.160628 1.191370 1.255602
1634550418 2000 -0.174073 1.776500 172.810120 1.158537 -0.182927 -0.548781 0.048828 0.094238 0.852539 0.000000 0.000000 0.000000 1.170482 1.176490 1.168272 1.242115
1634552418 2000 -0.170372 1.779288 172.807953 -0.670732 0.426829 -0.853659 -0.021484 0.055664 1.092285 0.000000 0.000000 0.000000 1.160414 1.164607 1.182873 1.249464
1634554418 2000 -0.147404 1.782231 172.807678 0.609756 1.646342 0.060976 -0.179688 0.031250 1.050293 0.000000 0.000000 0.000000 1.197802 1.193072 1.150989 1.215495
1634556418 2000 -0.160496 1.794450 172.806946 1.768293 0.121951 -0.121951 0.125488 0.093262 1.014160 0.000000 0.000000 0.000000 1.197559 1.195755 1.144511 1.219534
1634558418 2000 -0.167532 1.792829 172.806076 0.000000 -0.182927 -0.182927 0.068359 0.000488 1.070312 0.000000 0.000000 0.000000 1.192829 1.194386 1.155158 1.214985
1634560418 2000 -0.169123 1.802993 172.805115 -0.426829 0.426829 -0.243902 0.027344 0.114746 1.019531 0.000000 0.000000 0.000000 1.187650 1.187370 1.162359 1.219979
1634562418 2000 -0.167569 1.820249 172.803528 1.646342 0.670732 -0.548781 0.003418 0.139160 0.999023 0.000000 0.000000 0.000000 1.181131 1.181695 1.162495 1.232038
1634564418 2000 -0.165612 1.829242 172.802704 0.426829 -0.975610 -0.121951 -0.032715 0.096680 1.107910 0.000000 0.000000 0.000000 1.202867 1.211816 1.178595 1.253161
