#time h roll pitch yaw rroll rpitch ryaw gx gy gz ax ay az mx my mz R L F B 
4120528157 2000 -1.249326 1.585660 -159.635010 0.000000 0.000000 0.000000 0.914634 0.365854 0.060976 0.021973 0.003906 1.019043 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120530157 2000 -1.247738 1.585228 -159.634918 0.000000 0.000000 0.000000 0.670732 0.182927 0.000000 0.013672 -0.000488 1.014160 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120532157 2000 -1.247335 1.585554 -159.634857 0.000000 0.000000 0.000000 0.914634 0.121951 0.000000 0.023438 0.001953 1.025879 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120534157 2000 -1.247453 1.584972 -159.635284 0.000000 0.000000 0.000000 0.670732 -0.121951 -0.243902 0.023926 -0.001953 1.029297 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120536157 2000 -1.247461 1.584117 -159.635345 0.000000 0.000000 0.000000 0.670732 0.060976 -0.060976 0.026367 -0.004395 1.037598 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120538157 2000 -1.247094 1.583884 -159.635529 0.000000 0.000000 0.000000 0.792683 0.000000 -0.121951 0.021484 -0.000977 1.020020 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120540157 2000 -1.246318 1.583255 -159.635559 0.000000 0.000000 0.000000 0.731707 0.121951 -0.060976 0.020020 -0.003418 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120542157 2000 -1.244924 1.582574 -159.634995 0.000000 0.000000 0.000000 0.792683 0.060976 0.243902 0.013184 -0.004883 1.023926 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120544157 2000 -1.243225 1.581933 -159.635025 0.000000 0.000000 0.000000 0.670732 0.182927 -0.060976 0.012695 -0.002441 1.019531 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120546157 2000 -1.242851 1.581817 -159.635101 0.000000 0.000000 0.000000 0.609756 -0.060976 -0.060976 0.020508 0.003418 1.034668 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120548157 2000 -1.242949 1.581570 -159.635040 0.000000 0.000000 0.000000 0.731707 0.000000 0.000000 0.025391 0.000000 1.014648 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120550157 2000 -1.241914 1.581508 -159.635452 0.000000 0.000000 0.000000 0.792683 0.304878 -0.243902 0.020996 0.000488 1.022949 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120552157 2000 -1.240878 1.580349 -159.635483 0.000000 0.000000 0.000000 0.731707 0.304878 -0.060976 0.020996 -0.008301 1.029297 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120554157 2000 -1.241098 1.580058 -159.635162 0.000000 0.000000 0.000000 0.792683 0.060976 0.121951 0.027832 -0.001465 1.027832 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120556157 2000 -1.240872 1.579869 -159.635681 0.000000 0.000000 0.000000 0.914634 0.243902 -0.304878 0.027344 -0.002930 1.028320 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120558157 2000 -1.241405 1.580064 -159.635880 0.000000 0.000000 0.000000 0.731707 0.121951 -0.121951 0.031738 0.003906 1.022461 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120560157 2000 -1.240829 1.579740 -159.636551 0.000000 0.000000 0.000000 0.792683 -0.060976 -0.365854 0.018555 -0.001953 1.022461 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120562157 2000 -1.240684 1.578731 -159.636581 0.000000 0.000000 0.000000 0.670732 0.182927 -0.060976 0.026855 -0.005859 1.028809 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120564157 2000 -1.239814 1.578846 -159.636398 0.000000 0.000000 0.000000 0.670732 0.304878 0.060976 0.022461 0.004395 1.030762 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120566157 2000 -1.239916 1.578804 -159.636322 0.000000 0.000000 0.000000 0.670732 0.060976 0.000000 0.026855 0.002930 1.029785 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120568157 2000 -1.239210 1.578735 -159.636154 0.000000 0.000000 0.000000 0.792683 0.121951 0.060976 0.020508 0.000488 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120570157 2000 -1.238388 1.577632 -159.636673 0.000000 0.000000 0.000000 0.670732 0.243902 -0.304878 0.021973 -0.006836 1.032227 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120572157 2000 -1.238449 1.576833 -159.636841 0.000000 0.000000 0.000000 0.609756 0.121951 -0.121951 0.027832 -0.002930 1.037598 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120574157 2000 -1.239367 1.576450 -159.636917 0.000000 0.000000 0.000000 0.548781 -0.304878 -0.060976 0.027344 0.001953 1.018555 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4120576157 2000 -1.238166 1.577180 -159.637222 0.000000 0.000000 0.000000 0.914634 0.365854 -0.182927 0.020508 0.005371 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156319984 35743827 20.184885 5.390649 -168.676788 0.000000 0.000000 0.000000 0.731707 0.243902 -0.304878 0.018555 0.004883 1.031738 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156321984 2000 20.111050 5.374257 -168.661530 0.000000 0.000000 0.000000 0.670732 0.243902 -0.121951 0.022461 0.011230 1.028809 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156323984 2000 20.070259 5.366504 -168.665207 0.000000 0.000000 0.000000 0.670732 0.243902 0.000000 0.024902 0.006836 1.029297 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156325984 2000 20.030567 5.359663 -168.668976 0.000000 0.000000 0.000000 0.853659 0.243902 -0.182927 0.014160 0.012695 1.026855 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156327984 2000 19.990322 5.353299 -168.672348 0.000000 0.000000 0.000000 0.853659 0.243902 -0.060976 0.020020 0.016113 1.041504 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156329984 2000 19.950188 5.346038 -168.675552 0.000000 0.000000 0.000000 0.670732 0.121951 0.121951 0.017090 0.010254 1.037598 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156331984 2000 19.908825 5.339087 -168.679611 0.000000 0.000000 0.000000 0.975610 -0.182927 -0.243902 0.024414 0.009766 1.020508 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156333984 2000 19.867929 5.331380 -168.683167 0.000000 0.000000 0.000000 0.609756 0.060976 0.000000 0.024902 0.007812 1.023926 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156335984 2000 19.827789 5.323404 -168.687241 0.000000 0.000000 0.000000 0.609756 0.121951 -0.243902 0.020020 0.006836 1.026855 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156337984 2000 19.787691 5.316087 -168.691177 0.000000 0.000000 0.000000 0.365854 0.060976 -0.365854 0.019043 0.017090 1.017578 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156339984 2000 19.748827 5.308850 -168.694641 0.000000 0.000000 0.000000 0.792683 0.182927 0.000000 0.009766 0.008301 1.036621 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156341984 2000 19.707726 5.300866 -168.699158 0.000000 0.000000 0.000000 0.731707 0.060976 -0.426829 0.030762 0.005371 1.030273 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156343984 2000 19.667652 5.293768 -168.702347 0.000000 0.000000 0.000000 0.792683 0.121951 0.121951 0.021484 0.008301 1.023926 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156345984 2000 19.627602 5.286498 -168.705994 0.000000 0.000000 0.000000 0.853659 0.000000 -0.060976 0.020020 0.006836 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156347984 2000 19.588280 5.279373 -168.709198 0.000000 0.000000 0.000000 0.487805 0.243902 0.000000 0.018066 0.013672 1.024414 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156349984 2000 19.549036 5.271798 -168.712769 0.000000 0.000000 0.000000 0.853659 0.304878 0.000000 0.019531 0.003418 1.027832 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156351984 2000 19.509777 5.264361 -168.716034 0.000000 0.000000 0.000000 0.609756 0.121951 0.060976 0.016602 0.008301 1.022949 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156353984 2000 19.470522 5.256962 -168.719147 0.000000 0.000000 0.000000 0.548781 0.121951 0.121951 0.017090 0.009277 1.034180 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156355984 2000 19.431202 5.249908 -168.722717 0.000000 0.000000 0.000000 0.609756 0.182927 -0.182927 0.020020 0.012695 1.022461 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156357984 2000 19.391302 5.242932 -168.726639 0.000000 0.000000 0.000000 0.975610 0.121951 -0.243902 0.025391 0.007324 1.020508 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156359984 2000 19.351957 5.235648 -168.729965 0.000000 0.000000 0.000000 0.548781 -0.121951 0.000000 0.015625 0.010742 1.037109 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156361984 2000 19.312077 5.227743 -168.733475 0.000000 0.000000 0.000000 0.609756 0.121951 0.000000 0.026367 0.003906 1.024902 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156363984 2000 19.273987 5.220206 -168.736862 0.000000 0.000000 0.000000 0.487805 0.304878 -0.060976 0.013184 0.009277 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156365984 2000 19.234268 5.213229 -168.740906 0.000000 0.000000 0.000000 0.975610 -0.121951 -0.304878 0.021973 0.007324 1.033203 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156367984 2000 19.194767 5.206452 -168.744171 0.000000 0.000000 0.000000 0.853659 0.243902 0.000000 0.026855 0.008789 1.018066 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156369984 2000 19.156500 5.198967 -168.747864 0.000000 0.000000 0.000000 0.670732 0.243902 -0.182927 0.016113 0.006836 1.017090 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156371984 2000 19.116976 5.191400 -168.751602 0.000000 0.000000 0.000000 0.731707 -0.121951 -0.121951 0.021973 0.004883 1.034180 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156373984 2000 19.078104 5.183185 -168.755127 0.000000 0.000000 0.000000 0.670732 0.000000 0.060976 0.018555 -0.000977 1.035156 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156375984 2000 19.040201 5.176540 -168.758453 0.000000 0.000000 0.000000 0.914634 0.304878 -0.060976 0.015625 0.008789 1.034180 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156377984 2000 19.001324 5.170826 -168.761276 0.000000 0.000000 0.000000 0.853659 -0.121951 0.060976 0.017090 0.017090 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156379984 2000 18.963306 5.163598 -168.764694 0.000000 0.000000 0.000000 0.548781 0.121951 -0.121951 0.014648 0.010254 1.033691 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156381984 2000 18.924557 5.157110 -168.768631 0.000000 0.000000 0.000000 1.219512 0.182927 -0.304878 0.023926 0.005859 1.021973 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156383984 2000 18.885899 5.149734 -168.771957 0.000000 0.000000 0.000000 0.670732 0.060976 0.000000 0.020996 0.005859 1.030762 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156385984 2000 18.847164 5.142366 -168.774490 0.000000 0.000000 0.000000 0.792683 0.304878 0.426829 0.026367 0.000977 1.019531 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156387984 2000 18.809496 5.134908 -168.777710 0.000000 0.000000 0.000000 0.487805 0.060976 0.000000 0.012695 0.007812 1.012695 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156389984 2000 18.770412 5.127975 -168.780731 0.000000 0.000000 0.000000 0.670732 0.060976 0.060976 0.026855 0.008789 1.023926 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156391984 2000 18.732204 5.120492 -168.783981 0.000000 0.000000 0.000000 0.548781 0.121951 0.000000 0.020508 0.006348 1.024902 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156393984 2000 18.693302 5.113760 -168.787888 0.000000 0.000000 0.000000 0.975610 -0.365854 -0.304878 0.019043 0.007324 1.022949 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156395984 2000 18.655485 5.107279 -168.791275 0.000000 0.000000 0.000000 0.731707 0.060976 -0.182927 0.017090 0.012695 1.029297 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156397984 2000 18.617586 5.100150 -168.794434 0.000000 0.000000 0.000000 0.670732 0.121951 0.000000 0.019531 0.006836 1.021973 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156399984 2000 18.579615 5.092601 -168.798248 0.000000 0.000000 0.000000 0.914634 0.121951 -0.182927 0.021484 0.000000 1.031250 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156401984 2000 18.541309 5.085011 -168.801376 0.000000 0.000000 0.000000 0.548781 0.121951 0.060976 0.024902 0.004395 1.034180 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156403984 2000 18.502623 5.076656 -168.805557 0.000000 0.000000 0.000000 0.731707 0.060976 -0.304878 0.028809 -0.003418 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156405984 2000 18.464817 5.068701 -168.809418 0.000000 0.000000 0.000000 0.670732 0.243902 -0.243902 0.024414 0.000488 1.031738 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156407984 2000 18.427351 5.062078 -168.812912 0.000000 0.000000 0.000000 0.731707 0.121951 -0.243902 0.019043 0.010742 1.020996 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156409984 2000 18.389654 5.054502 -168.816452 0.000000 0.000000 0.000000 0.670732 -0.060976 -0.121951 0.018555 0.002930 1.031738 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156411984 2000 18.351461 5.048531 -168.818878 0.000000 0.000000 0.000000 0.670732 0.060976 0.182927 0.025391 0.014648 1.020508 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156413984 2000 18.314894 5.042423 -168.821426 0.000000 0.000000 0.000000 0.853659 0.243902 0.182927 0.014160 0.010254 1.028320 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156415984 2000 18.278393 5.034749 -168.824738 0.000000 0.000000 0.000000 0.487805 0.060976 -0.060976 0.011230 0.004395 1.026855 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156417984 2000 18.241571 5.029104 -168.828262 0.000000 0.000000 0.000000 0.975610 0.182927 -0.365854 0.017578 0.015137 1.034668 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156419984 2000 18.204815 5.021820 -168.831390 0.000000 0.000000 0.000000 0.487805 0.304878 -0.060976 0.019531 0.007324 1.024414 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156421984 2000 18.167528 5.015287 -168.834229 0.000000 0.000000 0.000000 0.731707 0.121951 0.060976 0.021484 0.008789 1.019043 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156423984 2000 18.130739 5.007611 -168.836945 0.000000 0.000000 0.000000 0.548781 0.182927 0.243902 0.018555 0.000977 1.029297 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156425984 2000 18.093641 5.001453 -168.839798 0.000000 0.000000 0.000000 0.792683 0.182927 0.000000 0.022461 0.011230 1.038574 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156427984 2000 18.056952 4.995321 -168.842682 0.000000 0.000000 0.000000 0.670732 0.182927 -0.060976 0.019043 0.013672 1.028809 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156429984 2000 18.019119 4.988552 -168.845551 0.000000 0.000000 0.000000 0.548781 0.182927 0.000000 0.030762 0.009766 1.028320 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156431984 2000 17.983025 4.981915 -168.848694 0.000000 0.000000 0.000000 0.853659 0.243902 -0.060976 0.016113 0.005859 1.032715 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156433984 2000 17.945879 4.975437 -168.851364 0.000000 0.000000 0.000000 0.670732 -0.060976 0.121951 0.020508 0.009277 1.020996 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156435984 2000 17.909166 4.969274 -168.854523 0.000000 0.000000 0.000000 0.731707 0.060976 -0.182927 0.020020 0.012695 1.039551 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156437984 2000 17.871923 4.963332 -168.857315 0.000000 0.000000 0.000000 0.853659 0.060976 0.000000 0.025391 0.011230 1.031738 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156439984 2000 17.835947 4.956573 -168.860153 0.000000 0.000000 0.000000 0.670732 0.000000 0.060976 0.012695 0.006836 1.026367 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156441984 2000 17.799679 4.948842 -168.863785 0.000000 0.000000 0.000000 0.731707 0.121951 -0.182927 0.019043 -0.001465 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156443984 2000 17.762047 4.942090 -168.866669 0.000000 0.000000 0.000000 0.792683 0.000000 0.060976 0.029785 0.004395 1.017090 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156445984 2000 17.725292 4.935849 -168.869232 0.000000 0.000000 0.000000 0.914634 0.182927 0.182927 0.025391 0.005859 1.022461 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156447984 2000 17.689440 4.929354 -168.872345 0.000000 0.000000 0.000000 0.792683 0.243902 -0.121951 0.019043 0.007324 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156449984 2000 17.653591 4.923047 -168.875381 0.000000 0.000000 0.000000 0.792683 0.365854 -0.121951 0.021973 0.008789 1.027344 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156451984 2000 17.617081 4.916427 -168.878067 0.000000 0.000000 0.000000 0.731707 -0.060976 0.121951 0.020508 0.005859 1.027832 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156453984 2000 17.580700 4.911025 -168.880737 0.000000 0.000000 0.000000 0.792683 0.121951 -0.060976 0.023438 0.016113 1.026367 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156455984 2000 17.545618 4.904514 -168.883270 0.000000 0.000000 0.000000 0.670732 0.365854 0.121951 0.016113 0.007324 1.016602 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156457984 2000 17.509558 4.898584 -168.886444 0.000000 0.000000 0.000000 0.792683 0.121951 -0.243902 0.021973 0.012207 1.019531 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156459984 2000 17.473230 4.892285 -168.889496 0.000000 0.000000 0.000000 0.792683 0.060976 -0.121951 0.023926 0.008301 1.023926 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156461984 2000 17.436777 4.885965 -168.892334 0.000000 0.000000 0.000000 0.792683 0.000000 0.000000 0.024414 0.007324 1.019043 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156463984 2000 17.401634 4.879243 -168.895386 0.000000 0.000000 0.000000 0.670732 0.304878 -0.121951 0.018555 0.006348 1.018066 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156465984 2000 17.366039 4.872796 -168.898254 0.000000 0.000000 0.000000 0.670732 0.182927 -0.060976 0.020996 0.008301 1.017578 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156467984 2000 17.330736 4.866150 -168.900925 0.000000 0.000000 0.000000 0.792683 0.121951 0.121951 0.017578 0.003418 1.018555 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156469984 2000 17.295357 4.860287 -168.903900 0.000000 0.000000 0.000000 0.975610 0.182927 -0.121951 0.020508 0.008301 1.033203 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156471984 2000 17.260191 4.854675 -168.906509 0.000000 0.000000 0.000000 0.853659 0.121951 0.000000 0.017578 0.011719 1.022949 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156473984 2000 17.223272 4.849496 -168.909164 0.000000 0.000000 0.000000 0.975610 0.121951 -0.060976 0.035156 0.013672 1.031250 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156475984 2000 17.187555 4.843777 -168.911667 0.000000 0.000000 0.000000 0.670732 0.243902 0.000000 0.026367 0.013672 1.022949 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156477984 2000 17.151613 4.837361 -168.914764 0.000000 0.000000 0.000000 0.670732 -0.060976 -0.182927 0.023926 0.008789 1.036133 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156479984 2000 17.115635 4.831740 -168.917389 0.000000 0.000000 0.000000 0.853659 -0.060976 0.000000 0.024414 0.011230 1.021973 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156481984 2000 17.080669 4.825662 -168.920502 0.000000 0.000000 0.000000 0.975610 0.365854 -0.182927 0.023926 0.005859 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156483984 2000 17.045368 4.819754 -168.922974 0.000000 0.000000 0.000000 0.914634 0.060976 0.121951 0.021484 0.006836 1.029297 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156485984 2000 17.010309 4.813257 -168.925339 0.000000 0.000000 0.000000 0.670732 0.182927 0.182927 0.021973 0.005371 1.018555 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156487984 2000 16.976007 4.806850 -168.927734 0.000000 0.000000 0.000000 0.792683 0.243902 0.182927 0.016602 0.003906 1.020020 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156489984 2000 16.940601 4.801557 -168.929764 0.000000 0.000000 0.000000 0.853659 -0.121951 0.243902 0.020508 0.012207 1.022461 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156491984 2000 16.905422 4.794059 -168.932648 0.000000 0.000000 0.000000 0.487805 0.182927 0.000000 0.025391 0.000488 1.021484 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156493984 2000 16.870998 4.788043 -168.935379 0.000000 0.000000 0.000000 0.731707 0.121951 -0.060976 0.017578 0.009277 1.019043 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156495984 2000 16.836376 4.782039 -168.938431 0.000000 0.000000 0.000000 0.914634 0.000000 -0.182927 0.018066 0.006836 1.023926 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156497984 2000 16.801836 4.776169 -168.940689 0.000000 0.000000 0.000000 1.036585 0.121951 0.243902 0.019531 0.003418 1.016602 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156499984 2000 16.766209 4.770106 -168.943634 0.000000 0.000000 0.000000 0.670732 -0.121951 -0.182927 0.026367 0.010254 1.017090 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156501984 2000 16.731728 4.763394 -168.946808 0.000000 0.000000 0.000000 0.609756 0.121951 -0.243902 0.020996 0.005859 1.023438 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156503984 2000 16.696489 4.757727 -168.948822 0.000000 0.000000 0.000000 0.548781 0.060976 0.182927 0.026855 0.013672 1.025879 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156505984 2000 16.662781 4.750735 -168.952286 0.000000 0.000000 0.000000 0.548781 0.121951 -0.365854 0.015137 0.004883 1.023926 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156507984 2000 16.629194 4.743493 -168.954834 0.000000 0.000000 0.000000 0.548781 0.182927 0.121951 0.015137 0.000000 1.026855 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156509984 2000 16.595051 4.737353 -168.957809 0.000000 0.000000 0.000000 0.914634 -0.060976 -0.121951 0.016602 0.004395 1.016602 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156511984 2000 16.560030 4.731717 -168.960693 0.000000 0.000000 0.000000 0.670732 0.000000 -0.243902 0.026855 0.013672 1.033203 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156513984 2000 16.525455 4.725828 -168.962875 0.000000 0.000000 0.000000 0.792683 0.243902 0.182927 0.027344 0.006836 1.031250 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156515984 2000 16.490734 4.720245 -168.965134 0.000000 0.000000 0.000000 0.670732 0.060976 0.060976 0.025879 0.012207 1.027832 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156517984 2000 16.457184 4.715243 -168.967545 0.000000 0.000000 0.000000 0.792683 0.121951 -0.060976 0.016602 0.015625 1.026367 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156519984 2000 16.423481 4.708412 -168.970840 0.000000 0.000000 0.000000 0.670732 0.182927 -0.304878 0.020508 0.002930 1.027344 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156521984 2000 16.389498 4.703293 -168.973068 0.000000 0.000000 0.000000 1.036585 0.000000 0.121951 0.019531 0.009277 1.030273 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156523984 2000 16.355471 4.696970 -168.975830 0.000000 0.000000 0.000000 0.731707 -0.121951 -0.060976 0.018555 0.004883 1.020996 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156525984 2000 16.321827 4.691364 -168.978790 0.000000 0.000000 0.000000 1.036585 0.000000 -0.182927 0.018066 0.006348 1.030762 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156527984 2000 16.288776 4.685576 -168.981567 0.000000 0.000000 0.000000 0.731707 0.121951 -0.182927 0.015137 0.009766 1.016602 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156529984 2000 16.255667 4.678664 -168.984375 0.000000 0.000000 0.000000 0.609756 0.182927 -0.060976 0.017578 0.001465 1.035156 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
4156531984 2000 16.221760 4.672687 -168.986984 0.000000 0.000000 0.000000 0.731707 0.121951 -0.060976 0.024414 0.007324 1.025391 0.000000 0.000000 0.000000 1.000000 1.000000 1.000000 1.000000
